ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,counter
time,string,addr,port,addr,port,enum,string,interval,count,count,string,bool,bool,count,string,count,count,count,count,set[string],count
1628412661,CjUExO3GKmCcaMhLNg,db80::b56e:e9aa:44f3:43dc,62965,db80::64f:4cff:fe21:766f,53,udp,dns,0.022154,41,116,SF,-,-,0,Dd,1,89,1,164,-,643
1628412661,Cn8WeH3I5HeL5JvKb,db80::b56e:e9aa:44f3:43dc,63697,db80::64f:4cff:fe21:766f,53,udp,dns,0.021764,41,128,SF,-,-,0,Dd,1,89,1,176,-,644
1628412320,CkK5iK1f3BQq8rlvYi,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,57732,2a03:ec00:b000:3101::d45d:696b,443,tcp,ssl,347.618106,1595,7740609,SF,-,-,0,ShADadtTFRf,1697,104442,5980,8098505,-,4
1628412663,CjuqlC3gbJ6smASAhi,192.168.1.123,5353,224.0.0.251,5353,udp,dns,1.018373,112,0,S0,-,-,0,D,4,224,0,0,-,30
1628412663,CDNzmX00pxwlOyHoc,db80::b56e:e9aa:44f3:43dc,5353,ff02::fb,5353,udp,dns,1.01881,112,0,S0,-,-,0,D,4,304,0,0,-,30
1628412663,C2lLAg4SpEPS5Nz8dg,db80::b56e:e9aa:44f3:43dc,55545,ff02::1:3,5355,udp,dns,0.426647,44,0,S0,-,-,0,D,2,140,0,0,-,35
1628412663,CNjWo1imNpf0QfTVj,192.168.1.123,55545,224.0.0.252,5355,udp,dns,0.426566,44,0,S0,-,-,0,D,2,100,0,0,-,35
1628412663,CFiixC2bDgecajAxmi,db80::b56e:e9aa:44f3:43dc,57280,ff02::1:3,5355,udp,dns,0.42545,44,0,S0,-,-,0,D,2,140,0,0,-,36
1628412663,Cg7YEo37eR4Z2BzPT3,192.168.1.123,57280,224.0.0.252,5355,udp,dns,0.425571,44,0,S0,-,-,0,D,2,100,0,0,-,36
1628412566,Co3zTw2ZYLH5uHES09,192.168.1.123,55635,18.158.211.255,443,tcp,ssl,102.236503,2664,5724,SF,-,-,0,ShADadFRf,21,3516,25,6736,-,3
1628412614,CvxV3o4jxGTaT4Isb9,192.168.1.177,60178,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,280
1628412614,C4jux13AOHLkXxoshj,192.168.1.178,45298,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,281
1628412614,CsmKpp1cvOqyJqPGU3,db80::46d9:e7ff:fef9:de2c,58575,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,281
1628412357,CZJUq417o1LeB0Lxwc,192.168.1.123,51616,23.52.25.23,443,tcp,ssl,311.877505,1165,25210,SF,-,-,0,ShADadTFfR,18,1903,33,26614,-,1
1628412615,CKg0Bt24zyNs0sxScf,192.168.1.123,60372,239.255.255.250,1900,udp,-,-,-,-,S0,-,-,0,D,1,153,0,0,-,52
1628412670,CgarjB4Lnrql0Rikh,192.168.1.123,59116,52.29.88.9,443,tcp,ssl,0.629647,2250,11785,RSTO,-,-,0,ShADadFR,15,2862,17,12387,-,1
1628412667,CxwTqs174f9emYyv5k,db80::b56e:e9aa:44f3:43dc,61433,db80::64f:4cff:fe21:766f,53,udp,dns,0.016365,52,115,SF,-,-,0,Dd,1,100,1,163,-,645
1628412667,ClZ9HLJxKI2P6mwBj,db80::b56e:e9aa:44f3:43dc,58678,db80::64f:4cff:fe21:766f,53,udp,dns,0.018132,52,139,SF,-,-,0,Dd,1,100,1,187,-,646
1628412668,CWx6HG3JEwhq3aG0l,db80::b56e:e9aa:44f3:43dc,60777,db80::64f:4cff:fe21:766f,53,udp,dns,0.085851,37,94,SF,-,-,0,Dd,1,85,1,142,-,647
1628412668,CvySLX1rF0w2xACsV3,db80::b56e:e9aa:44f3:43dc,51056,db80::64f:4cff:fe21:766f,53,udp,dns,0.089023,37,139,SF,-,-,0,Dd,1,85,1,187,-,648
1628412669,CFMKMc2cF7A9zaiHx8,192.168.1.123,60777,192.168.1.1,53,udp,dns,0.037166,37,94,SF,-,-,0,Dd,1,65,1,122,-,87
1628412669,Cu5Xl53UfD7s8tjPgj,192.168.1.123,51056,192.168.1.1,53,udp,dns,0.041004,37,139,SF,-,-,0,Dd,1,65,1,167,-,88
1628412669,CNZ6HC3XJbMD5oDmFb,db80::b56e:e9aa:44f3:43dc,49827,db80::64f:4cff:fe21:766f,53,udp,dns,0.097381,38,86,SF,-,-,0,Dd,1,86,1,134,-,649
1628412669,CicSVw3ORA3xujAst6,db80::b56e:e9aa:44f3:43dc,60036,db80::64f:4cff:fe21:766f,53,udp,dns,0.097115,38,98,SF,-,-,0,Dd,1,86,1,146,-,650
1628412669,CabWGBTscSl1B6DV1,db80::b56e:e9aa:44f3:43dc,62176,db80::64f:4cff:fe21:766f,53,udp,dns,0.164507,31,137,SF,-,-,0,Dd,1,79,1,185,-,651
1628412669,CGutd82ZkC49UXYKu2,db80::b56e:e9aa:44f3:43dc,52014,db80::64f:4cff:fe21:766f,53,udp,dns,0.150385,31,157,SF,-,-,0,Dd,1,79,1,205,-,652
1628412669,C0cB813gUpq2NJMead,192.168.1.123,49827,192.168.1.1,53,udp,dns,0.049836,38,86,SF,-,-,0,Dd,1,66,1,114,-,89
1628412669,C8WUqnfQ3ApL8kkd2,192.168.1.123,60036,192.168.1.1,53,udp,dns,0.050409,38,98,SF,-,-,0,Dd,1,66,1,126,-,90
1628412669,CBoCGO176bnO7606Jg,192.168.1.123,52014,192.168.1.1,53,udp,dns,0.117859,31,157,SF,-,-,0,Dd,1,59,1,185,-,91
1628412669,CIQKx22MQEA35O3TM4,192.168.1.123,62176,192.168.1.1,53,udp,dns,0.131642,31,137,SF,-,-,0,Dd,1,59,1,165,-,92
1628412669,C21T3x23c6pn7J8N58,db80::b56e:e9aa:44f3:43dc,60251,db80::64f:4cff:fe21:766f,53,udp,dns,0.075006,34,66,SF,-,-,0,Dd,1,82,1,114,-,653
1628412669,CBmDZc1Y0nYvZN5xdk,db80::b56e:e9aa:44f3:43dc,55681,db80::64f:4cff:fe21:766f,53,udp,dns,0.077877,34,112,SF,-,-,0,Dd,1,82,1,160,-,654
1628412669,CmsGmf2j7RTQpjcgJj,192.168.1.123,60251,192.168.1.1,53,udp,dns,0.041014,34,66,SF,-,-,0,Dd,1,62,1,94,-,93
1628412669,CHaIAF27769mZmaRpf,192.168.1.123,55681,192.168.1.1,53,udp,dns,0.044403,34,112,SF,-,-,0,Dd,1,62,1,140,-,94
1628412669,CWti5M1Af3BKPy5uo3,db80::b56e:e9aa:44f3:43dc,55927,db80::64f:4cff:fe21:766f,53,udp,dns,0.12155,37,115,SF,-,-,0,Dd,1,85,1,163,-,655
1628412669,CiYrZ41lODQQlDvCl6,192.168.1.123,55927,192.168.1.1,53,udp,dns,0.075807,37,115,SF,-,-,0,Dd,1,65,1,143,-,95
1628412670,CAAfZW1JOhm84VZxCg,db80::b56e:e9aa:44f3:43dc,55135,db80::64f:4cff:fe21:766f,53,udp,dns,0.054098,39,117,SF,-,-,0,Dd,1,87,1,165,-,656
1628412670,CUFGmd4Vp1ffTluYci,192.168.1.123,55135,192.168.1.1,53,udp,dns,0.015605,39,117,SF,-,-,0,Dd,1,67,1,145,-,96
1628412670,CcP6Ip4WXyGMEEQpSl,db80::b56e:e9aa:44f3:43dc,50745,db80::64f:4cff:fe21:766f,53,udp,dns,0.030328,34,141,SF,-,-,0,Dd,1,82,1,189,-,657
1628412670,CpsRl61JHgZd0EHoR4,db80::b56e:e9aa:44f3:43dc,51350,db80::64f:4cff:fe21:766f,53,udp,dns,0.06296,34,133,SF,-,-,0,Dd,1,82,1,181,-,658
1628412670,CrVbDr2MJ3LOtJCmV1,192.168.1.123,51350,192.168.1.1,53,udp,dns,0.022487,34,133,SF,-,-,0,Dd,1,62,1,161,-,97
1628412670,C6bGVI2nA1RYQ4Rbbg,db80::b56e:e9aa:44f3:43dc,53859,db80::64f:4cff:fe21:766f,53,udp,dns,0.028915,43,171,SF,-,-,0,Dd,1,91,1,219,-,659
1628412670,Czq8a03X7RSGfJ2dza,db80::b56e:e9aa:44f3:43dc,59102,db80::64f:4cff:fe21:766f,53,udp,dns,0.028398,43,103,SF,-,-,0,Dd,1,91,1,151,-,660
1628412663,CARHuP26hSkq1b3nH5,192.168.1.123,137,192.168.1.255,137,udp,dns,1.519411,150,0,S0,-,-,0,D,3,234,0,0,-,6
1628412624,CPojYu4MCvuk8b2TZd,192.168.1.177,43036,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,281
1628412624,CLy8KA25ew6un4bnK7,192.168.1.178,59898,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,282
1628412624,Cr79e71dOtaiWZzv31,db80::46d9:e7ff:fef9:de2c,38766,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,282
1628412674,CB8fRR2axVS6kcPgT2,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,136
1628412674,C8eLCMk5twpR6GPx,192.168.1.180,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,3,1347,0,0,-,134
1628412625,C5hMDA2HHDwP3FPHk3,192.168.1.98,5678,255.255.255.255,5678,udp,-,-,-,-,S0,-,-,0,D,1,101,0,0,-,17
1628412675,CCecYj3ve32wPScQi,db80::b56e:e9aa:44f3:43dc,50818,db80::64f:4cff:fe21:766f,53,udp,dns,0.024767,34,93,SF,-,-,0,Dd,1,82,1,141,-,661
1628412675,C8uXm93nKhoZqPNpb,db80::b56e:e9aa:44f3:43dc,63647,db80::64f:4cff:fe21:766f,53,udp,dns,0.024244,34,105,SF,-,-,0,Dd,1,82,1,153,-,662
1628412675,CCOGiY3jNTdVghw2I3,db80::b56e:e9aa:44f3:43dc,51972,db80::64f:4cff:fe21:766f,53,udp,dns,0.016181,36,116,SF,-,-,0,Dd,1,84,1,164,-,663
1628412675,C9Sg1h2TAQceBOE4u2,db80::b56e:e9aa:44f3:43dc,52713,db80::64f:4cff:fe21:766f,53,udp,dns,0.016574,36,95,SF,-,-,0,Dd,1,84,1,143,-,664
1628412675,C91XTN3Wzd53L3U182,db80::b56e:e9aa:44f3:43dc,63418,db80::64f:4cff:fe21:766f,53,udp,dns,0.015639,45,125,SF,-,-,0,Dd,1,93,1,173,-,665
1628412675,CHQxlG2sbq04jwsDof,db80::b56e:e9aa:44f3:43dc,64929,db80::64f:4cff:fe21:766f,53,udp,dns,0.016011,45,107,SF,-,-,0,Dd,1,93,1,155,-,666
1628412676,CLBYuX38L91Dip7rd5,db80::b56e:e9aa:44f3:43dc,56388,db80::64f:4cff:fe21:766f,53,udp,dns,0.018007,30,89,SF,-,-,0,Dd,1,78,1,137,-,667
1628412676,Co8Xj84HR2Nge38tte,db80::b56e:e9aa:44f3:43dc,56525,db80::64f:4cff:fe21:766f,53,udp,dns,0.017612,30,101,SF,-,-,0,Dd,1,78,1,149,-,668
1628412676,CqsQS91EaROiuYxjvd,db80::b56e:e9aa:44f3:43dc,55186,db80::64f:4cff:fe21:766f,53,udp,dns,0.01061,27,43,SF,-,-,0,Dd,1,75,1,91,-,669
1628412676,CgObI14rAyphCWksgi,db80::b56e:e9aa:44f3:43dc,57347,db80::64f:4cff:fe21:766f,53,udp,dns,0.024164,27,120,SF,-,-,0,Dd,1,75,1,168,-,670
1628412676,C1ZGe424nJ3kGq2st2,db80::b56e:e9aa:44f3:43dc,65447,db80::64f:4cff:fe21:766f,53,udp,dns,0.031421,39,55,SF,-,-,0,Dd,1,87,1,103,-,671
1628412676,CfS318iwuYdiJMs9,db80::b56e:e9aa:44f3:43dc,55856,db80::64f:4cff:fe21:766f,53,udp,dns,0.030795,39,67,SF,-,-,0,Dd,1,87,1,115,-,672
1628412676,CIfdFa14LJJIce9SI1,192.168.1.123,55856,192.168.1.1,53,udp,dns,0.005101,39,67,SF,-,-,0,Dd,1,67,1,95,-,98
1628412676,CBaZej4EF8poNk2fBg,192.168.1.123,65447,192.168.1.1,53,udp,dns,0.00373,39,55,SF,-,-,0,Dd,1,67,1,83,-,98
1628412676,Cgwv8F3s7uM3L7Gaql,db80::b56e:e9aa:44f3:43dc,64933,db80::64f:4cff:fe21:766f,53,udp,dns,0.021372,27,86,SF,-,-,0,Dd,1,75,1,134,-,673
1628412676,C119sK1bN0dlS81Ds2,db80::b56e:e9aa:44f3:43dc,52289,db80::64f:4cff:fe21:766f,53,udp,dns,0.028049,27,98,SF,-,-,0,Dd,1,75,1,146,-,674
1628412676,CrlXgi2jerVb6JsOXd,db80::b56e:e9aa:44f3:43dc,50102,db80::64f:4cff:fe21:766f,53,udp,dns,0.018804,42,107,SF,-,-,0,Dd,1,90,1,155,-,675
1628412678,CUEQPRavJRi5WVYDh,db80::b56e:e9aa:44f3:43dc,54737,db80::64f:4cff:fe21:766f,53,udp,dns,0.021575,38,118,SF,-,-,0,Dd,1,86,1,166,-,676
1628412678,Crd5GVYvGP8qvfIr8,db80::b56e:e9aa:44f3:43dc,58094,db80::64f:4cff:fe21:766f,53,udp,dns,0.022377,38,100,SF,-,-,0,Dd,1,86,1,148,-,677
1628412678,CIiHH53lZQzuBvmnWb,db80::b56e:e9aa:44f3:43dc,59855,db80::64f:4cff:fe21:766f,53,udp,dns,0.022228,45,125,SF,-,-,0,Dd,1,93,1,173,-,678
1628412678,CM7GOY3Ne3EgJdKsbg,db80::b56e:e9aa:44f3:43dc,53488,db80::64f:4cff:fe21:766f,53,udp,dns,0.020492,45,107,SF,-,-,0,Dd,1,93,1,155,-,679
1628412628,ChY44z1S9CXkvTElC,192.168.1.180,9898,255.255.255.255,9898,udp,-,-,-,-,S0,-,-,0,D,1,57,0,0,-,46
1628412634,CnJGDz48Hj3FvGE8r9,192.168.1.177,56346,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,282
1628412634,CuHb0E490azduvcEt5,192.168.1.178,39358,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,283
1628412634,Ci6W7y2Ret0jWXE2R,db80::46d9:e7ff:fef9:de2c,40198,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,283
1628412635,CP1H6d3UtK31GmQuV,192.168.1.123,63343,239.255.255.250,1900,udp,-,3.010784,676,0,S0,-,-,0,D,4,788,0,0,-,53
1628412582,C00cUp3tz6wROjkhyj,192.168.1.98,5678,255.255.255.255,5678,udp,-,59.989898,148,0,S0,-,-,0,D,2,204,0,0,-,38
1628412644,CDdLho3IGkLk9xwdWl,192.168.1.177,35988,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,283
1628412644,CjV6QISeBTJ8o8qwi,192.168.1.178,34269,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,284
1628412644,CGLTYe2fTXOWlNBKg3,db80::46d9:e7ff:fef9:de2c,51645,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,284
1628412694,CPXaBi28uACyOUdrF2,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,137
1628412694,C6EHlF214cmbLB6otg,192.168.1.180,5353,224.0.0.251,5353,udp,dns,0.00245,1263,0,S0,-,-,0,D,3,1347,0,0,-,135
1628412696,C7FIRSzNjx4rZ1f3l,db80::b56e:e9aa:44f3:43dc,63682,db80::64f:4cff:fe21:766f,53,udp,dns,0.037482,38,103,SF,-,-,0,Dd,1,86,1,151,-,680
1628412696,C5MYjq2kd9EM86WbI2,db80::b56e:e9aa:44f3:43dc,54836,db80::64f:4cff:fe21:766f,53,udp,dns,0.037905,38,128,SF,-,-,0,Dd,1,86,1,176,-,681
1628412651,CZM6ze4vYQ2TP4b973,2a03:ec00:b17a:fa7d:64f:4cff:fe21:766f,135,2a03:ec00:b17a:fa7d:b56e:e9aa:44f3:43dc,136,icmp,-,0.00019,24,24,OTH,-,-,0,-,1,72,1,72,-,10
1628412651,CqQgDE1qhhbIjVA597,fd04:4f4c:2176:6f00::1,135,fd04:4f4c:2176:6f00:b56e:e9aa:44f3:43dc,136,icmp,-,0.000177,24,24,OTH,-,-,0,-,1,72,1,72,-,10
1628412651,CkkRNvoO3NrVMzGv2,fd04:4f4c:2176:6f00::1,135,fd04:4f4c:2176:6f00:5cfb:15f:59d:70ae,136,icmp,-,0.000171,24,24,OTH,-,-,0,-,1,72,1,72,-,10
1628412652,CSJcyD1RBY1rcSiLDk,2a03:ec00:b17a:fa7d:64f:4cff:fe21:766f,135,2a03:ec00:b17a:fa7d:44f:4c21:766f:4,136,icmp,-,0.000266,24,24,OTH,-,-,0,-,1,72,1,72,-,10
1628412654,Cr4MfL1TetRRq9Iq5f,192.168.1.177,47934,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,284
1628412654,CFgaOP3zDcudSTOSjd,192.168.1.178,44216,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,285
1628412654,C8Mbdf4PAm1nbe3WJc,db80::46d9:e7ff:fef9:de2c,60554,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,285
1628412656,CjHqu82vUnzp0GY9xi,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,135,2a03:ec00:b17a:fa7d:64f:4cff:fe21:766f,136,icmp,-,0.002382,24,16,OTH,-,-,0,-,1,72,1,64,-,10
1628412656,CHYB8442fgk6rFcgI2,fd04:4f4c:2176:6f00:5cfb:15f:59d:70ae,135,fd04:4f4c:2176:6f00::1,136,icmp,-,0.00225,24,16,OTH,-,-,0,-,1,72,1,64,-,10
1628412664,CKfqmg40rRTbjgNqfe,192.168.1.177,42968,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,285
1628412664,C9djmj2JPm2blUEjXi,192.168.1.178,54116,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,286
1628412664,COVy4pDafsBnw88pc,db80::46d9:e7ff:fef9:de2c,34145,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,286
1628412714,C2HFGD1nTazamhwaG2,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,138
1628412717,Ca2g0H3KdqGURS3z19,db80::b56e:e9aa:44f3:43dc,50659,db80::64f:4cff:fe21:766f,53,udp,dns,0.01486,29,85,SF,-,-,0,Dd,1,77,1,133,-,682
1628412717,Cp3hF1oc17zBZA38h,db80::b56e:e9aa:44f3:43dc,51484,db80::64f:4cff:fe21:766f,53,udp,dns,0.018683,29,97,SF,-,-,0,Dd,1,77,1,145,-,683
1628412726,CQmmPP3QS8gw0eIGn4,192.168.1.123,59125,192.168.8.15,7680,tcp,-,3.020324,0,0,S0,-,-,0,S,3,156,0,0,-,37
1628412674,CAYrbs21UEK3GYezcb,192.168.1.177,41864,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,286
1628412674,CDdDXF47Oj7xDfEIJ5,192.168.1.178,56340,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,287
1628412674,C5RjyUbGWQJLOSM7d,db80::46d9:e7ff:fef9:de2c,47741,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,287
1628412733,Cz2kea3VWDWNbxdqLg,192.168.1.123,59125,192.168.8.15,7680,tcp,-,-,-,-,S0,-,-,0,S,1,52,0,0,-,38
1628412733,CWjRmsmZnhhAhebvf,192.168.1.123,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,73,0,0,-,31
1628412733,CfmpXC13VaLGRCR8zk,db80::b56e:e9aa:44f3:43dc,5353,ff02::fb,5353,udp,dns,0.002441,270,0,S0,-,-,0,D,6,558,0,0,-,31
1628412681,CUbuuy4j5FhEbCQlx8,192.168.1.133,51123,239.255.255.250,1900,udp,-,3.015871,696,0,S0,-,-,0,D,4,808,0,0,-,26
1628412684,CxDVBt2hRPcYsOgA9l,192.168.1.177,49655,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,287
1628412684,CVQB2d1jgELdGNndC3,192.168.1.178,55666,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,288
1628412684,CNpjkg4HEWYiMWYk54,db80::46d9:e7ff:fef9:de2c,47589,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,288
1628412734,C2wsYU3GgnrEyCxGOi,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,139
1628412714,C6uSL21fJaVnH1SIy7,192.168.1.180,5353,224.0.0.251,5353,udp,dns,19.970841,3971,0,S0,-,-,0,D,10,4251,0,0,-,136
1628412741,CwhppL2k2vKqynC10h,192.168.1.123,59125,192.168.8.15,7680,tcp,-,-,-,-,S0,-,-,0,S,1,52,0,0,-,39
1628412688,CEfJnh1Y5MF66AkvIl,192.168.1.180,9898,255.255.255.255,9898,udp,-,-,-,-,S0,-,-,0,D,1,57,0,0,-,47
1628412694,CZSGWg4Zw0NflDeL6d,192.168.1.177,36793,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,288
1628412694,CbdKJA3yqtFey4rAEi,192.168.1.178,39695,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,289
1628412694,Cckyxl1EksnuNmNL2,db80::46d9:e7ff:fef9:de2c,53844,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,289
1628412745,CGlInbc05mnBY3Hr,db80::b56e:e9aa:44f3:43dc,57597,db80::64f:4cff:fe21:766f,53,udp,dns,0.017329,48,166,SF,-,-,0,Dd,1,96,1,214,-,684
1628412745,CPKXn84ALJqkUHzkO2,db80::b56e:e9aa:44f3:43dc,53947,db80::64f:4cff:fe21:766f,53,udp,dns,0.02884,48,210,SF,-,-,0,Dd,1,96,1,258,-,685
1628412745,ClOwk8GwuEtxix9Xl,192.168.1.123,59126,20.189.173.9,443,tcp,ssl,6.107267,4823,7079,RSTO,-,-,0,ShADdtaR,16,5519,12,9023,-,1
1628412702,CCPpfq2M5cmuaPupSi,192.168.1.98,5678,255.255.255.255,5678,udp,-,-,-,-,S0,-,-,0,D,1,102,0,0,-,39
1628412704,CC4ZFzrbTvHRH2Oah,192.168.1.177,55068,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,289
1628412704,CqPHpn2F6c223pL1Ia,192.168.1.178,37883,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,290
1628412704,CK5oBu0mXPLov3qIe,db80::46d9:e7ff:fef9:de2c,36770,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,290
1628412754,CGVeWx46bRy9OB4aNl,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,140
1628412755,CdASlF2x3c7gSpdqBc,192.168.1.180,5353,224.0.0.251,5353,udp,dns,0.000714,760,0,S0,-,-,0,D,2,816,0,0,-,137
1628412714,CfJYi13VQEQITKszSj,192.168.1.177,40557,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,290
1628412714,CrauLS39FJuBzjmx44,192.168.1.178,40028,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,291
1628412714,CjBNe62JvnTkChkIwe,db80::46d9:e7ff:fef9:de2c,60518,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,291
1628412724,CLLdBG417oLheKQxs7,192.168.1.177,38428,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,291
1628412774,CJzvFk3CXh1s9UaILf,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,141
1628412724,CbWIH94mA2dPAJlrI6,192.168.1.178,33003,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,292
1628412724,CVYIlt1jxIiGBmFMr7,db80::46d9:e7ff:fef9:de2c,36922,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,292
1628412775,Cntbmy2VfZcwH8owCh,192.168.1.180,5353,224.0.0.251,5353,udp,dns,0.000691,760,0,S0,-,-,0,D,2,816,0,0,-,138
1628412779,C4nKvy4SRPGXl9wK58,db80::b56e:e9aa:44f3:43dc,55171,db80::64f:4cff:fe21:766f,53,udp,dns,0.014864,29,85,SF,-,-,0,Dd,1,77,1,133,-,686
1628412779,CPQEI51rbQcFrFUZ2i,db80::b56e:e9aa:44f3:43dc,53712,db80::64f:4cff:fe21:766f,53,udp,dns,0.028949,29,97,SF,-,-,0,Dd,1,77,1,145,-,687
1628412734,CvLHJG2AN3rdAF1h31,192.168.1.177,60387,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,292
1628412734,CB9q1c13SFqpm6o3zh,192.168.1.178,35437,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,293
1628412734,CBsowL2c3TYchMbnY7,db80::46d9:e7ff:fef9:de2c,59877,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,293
1628412735,CbpCLRsU37tORWaKf,192.168.1.123,60372,239.255.255.250,1900,udp,-,-,-,-,S0,-,-,0,D,1,153,0,0,-,54
1628412744,CfkxUt2YYSAp3Snbue,192.168.1.177,55049,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,293
1628412794,CeVgay41PRuIJFjfO2,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,142
1628412744,CV4aj84xEGee1T4tK8,db80::46d9:e7ff:fef9:de2c,49417,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,294
1628412744,CQJaqa3Y7NDkhJxZ78,192.168.1.178,48669,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,294
1628412794,CUvYco1yxmiyRbtk8i,192.168.1.180,5353,224.0.0.251,5353,udp,dns,0.000677,760,0,S0,-,-,0,D,2,816,0,0,-,139
1628412748,C4qU5R1rSO2MQVejz9,192.168.1.180,9898,255.255.255.255,9898,udp,-,-,-,-,S0,-,-,0,D,1,57,0,0,-,48
1628412754,Cr1KCk3QWHE0zYDZDb,192.168.1.177,54929,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,294
1628412754,C6zHo13cycF8QJPfq1,192.168.1.178,57165,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,295
1628412754,CalGXj2kZOyqTKZ3A7,db80::46d9:e7ff:fef9:de2c,59246,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,295
1628412676,CAb9EY1L2WJFGrdGfb,192.168.1.123,59121,35.188.42.15,443,tcp,ssl,130.836431,2837,5076,RSTR,-,-,0,ShADadTfr,12,3331,12,5580,-,3
1628412755,CJPjIh5qXLTeHoJz,192.168.1.123,53949,239.255.255.250,1900,udp,-,3.028604,676,0,S0,-,-,0,D,4,788,0,0,-,55
